stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
45781,5401964A,"VILLERS-LES-MOIVRONS La Mairie",,48.8142476,6.2512905,,,0,11582,,
45782,5401965A,"VILLERS-LES-MOIVRONS La Mairie",,48.8141229,6.2523491,,,0,11582,,
11585,11585,"Mairie Ecole",,48.9431729,5.997545,,,1,,,
45785,5401971A,"VILLERS-SOUS-PRENY Mairie - Ecole",,48.9432102,5.9976301,,,0,11585,,
46038,5403114A,"VILLERS-SOUS-PRENY Mairie Ecole",,48.9431432,5.9974631,,,0,11585,,
11590,11590,"COLMEY - COLMEY FLABEUVILLE arrêt TER",,49.4657383,5.5409921,,,1,,,
44597,5400157A,"COLMEY - COLMEY FLABEUVILLE arrêt TER",,49.4657383,5.5409921,,,0,11590,,
11596,11596,"VIRECOURT Avenue de Bayon",,48.4657019,6.317763,,,1,,,
45210,5401178A,"VIRECOURT Avenue de Bayon",,48.4656959,6.31781,,,0,11596,,
45211,5401179A,"VIRECOURT Avenue de Bayon",,48.4657079,6.317716,,,0,11596,,
11597,11597,"VIRECOURT Eglise",,48.4611989,6.319556,,,1,,,
45209,5401177A,"VIRECOURT Eglise",,48.4611989,6.319556,,,0,11597,,
11601,11601,"VIVIERS-SUR-CHIERS BRAUMONT Place St Pierre",,49.4757993,5.6336746,,,1,,,
44780,5400633A,"VIVIERS-SUR-CHIERS BRAUMONT Place St Pierre",,49.4759333,5.6337231,,,0,11601,,
44781,5400634A,"VIVIERS-SUR-CHIERS BRAUMONT Place St Pierre",,49.4756653,5.6336261,,,0,11601,,
11602,11602,"VIVIERS-SUR-CHIERS Madonne",,49.4740738,5.6365051,,,1,,,
44784,5400638A,"VIVIERS-SUR-CHIERS Madonne",,49.4742283,5.6364371,,,0,11602,,
44785,5400639A,"VIVIERS-SUR-CHIERS Madonne",,49.4739193,5.6365731,,,0,11602,,
11605,11605,"VIVIERS-SUR-CHIERS TER Mairie",,49.4712633,5.6332678,,,1,,,
44786,5400640A,"VIVIERS-SUR-CHIERS TER Mairie",,49.4712993,5.6334161,,,0,11605,,
44787,5400641A,"VIVIERS-SUR-CHIERS TER Mairie",,49.4712443,5.6334691,,,0,11605,,
11607,11607,"VRONCOURT Rue de l'église (abri)",,48.4643289,6.081303,,,1,,,
45793,5401981A,"VRONCOURT Rue de l'église (abri)",,48.4643289,6.081303,,,0,11607,,
11612,11612,"XAMMES Grande Rue (abri)",,48.9747992,5.8550171,,,1,,,
46001,5402392A,"XAMMES Grande Rue (abri)",,48.9748222,5.8549981,,,0,11612,,
46305,5402391A,"XAMMES Grande Rue (abri)",,48.9747762,5.8550361,,,0,11612,,
11615,11615,"XIROCOURT Fontaine d'Agathe",,48.4326581,6.1749333,,,1,,,
45798,5401986A,"XIROCOURT Fontaine d'Agathe",,48.4326581,6.1749333,,,0,11615,,
11617,11617,"XIROCOURT Rue du Faubourg",,48.4308504,6.1799685,,,1,,,
46155,5404553A,"XIROCOURT Rue du Faubourg",,48.4307669,6.179893,,,0,11617,,
46156,5404554A,"XIROCOURT Rue du Faubourg",,48.4309339,6.180044,,,0,11617,,
11619,11619,"XONVILLE Abri bus",,49.0542592,5.8496071,,,1,,,
46040,5403188A,"XONVILLE Abri bus",,49.0542732,5.8495351,,,0,11619,,
46041,5403189A,"XONVILLE Abri bus",,49.0542452,5.8496791,,,0,11619,,
11620,11620,"XOUSSE Ecole",,48.6573864,6.710411,,,1,,,
45215,5401185A,"XOUSSE Ecole",,48.6573819,6.710481,,,0,11620,,
45216,5401186A,"XOUSSE Ecole",,48.6573909,6.710341,,,0,11620,,
11622,11622,"XURES Mairie",,48.6892789,6.657052,,,1,,,
45218,5401188A,"XURES Mairie",,48.6892789,6.657052,,,0,11622,,
11623,11623,"HAN-DEVANT-PIERREPONT Rue de Lorraine",,49.3966233,5.7082521,,,1,,,
44794,5400650A,"HAN-DEVANT-PIERREPONT Rue de Lorraine",,49.3966233,5.7082521,,,0,11623,,
11624,11624,"ARRANCY-SUR-CRUSNES Centre Village",,49.4130603,5.6591951,,,1,,,
46099,5404062A,"ARRANCY-SUR-CRUSNES Centre Village",,49.4130603,5.6591951,,,0,11624,,
11625,11625,"Eglise  abri",,48.9616959,5.8271727,,,1,,,
44551,5512638A,"Mairie",,48.9617232,5.8271541,,,0,11625,,
46044,5403194A,"BENEY-EN-WOEVRE Eglise (abri)",,48.9616412,5.8272101,,,0,11625,,
11634,11634,"LAHAYVILLE Mairie",,48.8877382,5.7813151,,,1,,,
46051,5403203A,"LAHAYVILLE Mairie",,48.8877382,5.7813151,,,0,11634,,
11635,11635,"MARVILLE Pont",,49.4552928,5.4626591,,,1,,,
46120,5404293A,"MARVILLE Pont",,49.4553313,5.4626561,,,0,11635,,
46121,5404294A,"MARVILLE Pont",,49.4552543,5.4626621,,,0,11635,,
11642,11642,"RUPT-SUR-OTHAIN RUPT/OTHAIN - Croisement Gde Rue",,49.4192253,5.4928061,,,1,,,
46098,5404033A,"RUPT-SUR-OTHAIN RUPT/OTHAIN - Croisement Gde Rue",,49.4192253,5.4928061,,,0,11642,,
11643,11643,"SAINT-LAURENT-SUR-OTHAIN SAINTLAURENTSUROTHAIN -Gd",,49.3956813,5.5252191,,,1,,,
46122,5404295A,"SAINT-LAURENT-SUR-OTHAIN SAINTLAURENTSUROTHAIN -Gd",,49.3956813,5.5252191,,,0,11643,,
11644,11644,"SAINT-LAURENT-SUR-OTHAIN SAINTLAURENTSUROTHAIN - P",,49.3955243,5.5303691,,,1,,,
46123,5404296A,"SAINT-LAURENT-SUR-OTHAIN SAINTLAURENTSUROTHAIN - P",,49.3955243,5.5303691,,,0,11644,,
11650,11650,"Eglise",,48.7862374,6.3796935,,,1,,,
46005,5402454A,"ATTILLONCOURT Eglise",,48.7860749,6.379987,,,0,11650,,
11655,11655,"Ancienne Gare",,48.8187111,6.5142358,,,1,,,
46258,5407189A,"Ancienne Gare",,48.8188123,6.5144715,,,0,11655,,
11658,11658,"BERTRAMBOIS - BERTRAMBOIS Les Harcholins",,48.5922859,7.001012,,,1,,,
44850,5400728A,"BERTRAMBOIS - BERTRAMBOIS Les Harcholins",,48.5922859,7.001012,,,0,11658,,
11659,11659,"MANHOUE Manhoué -St Georges",,48.8260999,6.342063,,,1,,,
46021,5402813A,"MANHOUE Manhoué -St Georges",,48.8260999,6.342063,,,0,11659,,
11660,11660,"Avenue Foch",,49.1116249,6.1768811,,,1,,,
46094,5404013A,"METZ Avenue Foch",,49.1116852,6.1766201,,,0,11660,,
46310,5404012A,"METZ Avenue Foch",,49.1114312,6.1766931,,,0,11660,,
11662,11662,"METZ Monuments aux morts",,49.1120502,6.1702391,,,1,,,
46091,5404010A,"METZ Monuments aux morts",,49.1120502,6.1702391,,,0,11662,,
11665,11665,"Centre",,49.1919359,6.0017857,,,1,,,
46081,5404000A,"SAINTE-MARIE-AUX-CHENES Centre",,49.1921022,6.0013621,,,0,11665,,
46082,5404001A,"SAINTE-MARIE-AUX-CHENES Centre",,49.1917172,6.0025451,,,0,11665,,
11666,11666,"Centre Commercial",,49.1965587,5.9964708,,,1,,,
46079,5403998A,"SAINTE-MARIE-AUX-CHENES Centre Commercial",,49.1972242,5.9957021,,,0,11666,,
46080,5403999A,"SAINTE-MARIE-AUX-CHENES Centre Commercial",,49.1971522,5.9955441,,,0,11666,,
11667,11667,"Avenue de Gaulle",,49.1861062,6.0371766,,,1,,,
46084,5404003A,"SAINT-PRIVAT-LA-MONTAGNE Avenue de Gaulle",,49.1861542,6.0366231,,,0,11667,,
11668,11668,"SAINT-PRIVAT-LA-MONTAGNE Route de Metz",,49.1863842,6.0357261,,,1,,,
46083,5404002A,"SAINT-PRIVAT-LA-MONTAGNE Route de Metz",,49.1863842,6.0357261,,,0,11668,,
11669,11669,"Fontaine",,48.7903849,6.4936435,,,1,,,
46030,5402959A,"SALONNES Fontaine",,48.7903699,6.493687,,,0,11669,,
11670,11670,"Centre",,49.1585315,6.1063272,,,1,,,
46085,5404004A,"SAULNY Centre",,49.1581872,6.1066341,,,0,11670,,
46086,5404005A,"SAULNY Centre",,49.1582122,6.1068901,,,0,11670,,
11677,11677,"Cimetiere",,48.7772074,6.5306,,,1,,,
46029,5402958A,"VIC-SUR-SEILLE Cimetiere",,48.7773149,6.5305,,,0,11677,,
11678,11678,"Ecole",,48.7846529,6.5289965,,,1,,,
46028,5402956A,"VIC-SUR-SEILLE Ecole",,48.7853059,6.528193,,,0,11678,,
11684,11684,"BOULAINCOURT Place Jeanne d'Arc",,48.3723984,6.082853,,,1,,,
46096,5404015A,"BOULAINCOURT Place Jeanne d'Arc",,48.3723639,6.082803,,,0,11684,,
46097,5404016A,"BOULAINCOURT Place Jeanne d'Arc",,48.3724329,6.082903,,,0,11684,,
11685,11685,"CHARMES 1 Rue du Patis",,48.3735314,6.293489,,,1,,,
46010,5402468A,"CHARMES 1 Rue du Patis",,48.3736089,6.293406,,,0,11685,,
46011,5402469A,"CHARMES 1 Rue du Patis",,48.3734539,6.293572,,,0,11685,,
11686,11686,"CHARMES 40 Rue du Patis",,48.3744871,6.2885098,,,1,,,
46014,5402472A,"CHARMES 40 Rue du Patis",,48.3745369,6.288496,,,0,11686,,
46015,5402473A,"CHARMES 40 Rue du Patis",,48.3744219,6.288745,,,0,11686,,
11687,11687,"CHARMES Rue des Divisions Américaines",,48.3751294,6.283813,,,1,,,
46012,5402470A,"CHARMES Rue des Divisions Américaines",,48.3751759,6.28365,,,0,11687,,
46013,5402471A,"CHARMES Rue des Divisions Américaines",,48.3750829,6.283976,,,0,11687,,
11701,11701,"FAULX Supermarché",,48.7907359,6.1973856,,,1,,,
45377,5401419A,"FAULX Supermarché",,48.7907339,6.1974601,,,0,11701,,
45378,5401420A,"FAULX Supermarché",,48.7907379,6.1973111,,,0,11701,,
11717,11717,"Centre Ecole",,48.6121444,5.8413121,,,1,,,
45908,5402232A,"MONT-LE-VIGNOBLE Centre / Ecole",,48.6123979,5.8412651,,,0,11717,,
45909,5402233A,"MONT-LE-VIGNOBLE Centre",,48.6118909,5.8413591,,,0,11717,,
11875,11875,"Lycée Mézières",,49.5208516,5.7605631,,,1,,,
44666,5400405A,"LONGWY Lycée A. Mézières",,49.5211383,5.7606191,,,0,11875,,
11967,11967,"Bel Arbre",,49.51839,5.7582161,,,1,,,
46111,5404263A,"LONGWY Bel Arbre - Lycée Tecniq",,49.5182483,5.7575141,,,0,11967,,
46112,5404264A,"LONGWY Bel Arbre - Lycée Tecnique",,49.5183553,5.7574001,,,0,11967,,
12019,12019,"Lycée Notre Dame",,49.533811,5.7650203,,,1,,,
46234,5404789A,"MONT-SAINT-MARTIN LP - Notre Dame",,49.5335743,5.7648731,,,0,12019,,
12054,12054,"Barbusse",,49.470775,5.9299837,,,1,,,
44773,5400623A,"VILLERUPT Hôtel de ville",,49.4709283,5.9300911,,,0,12054,,
12055,12055,"Cantebonne - Camélias",,49.4547638,5.9234936,,,1,,,
44776,5400626A,"VILLERUPT CANTEBONNE Libération",,49.4546793,5.9233571,,,0,12055,,
12062,12062,"Paix",,49.4680538,5.9320271,,,1,,,
44772,5400622A,"VILLERUPT Paix",,49.4679543,5.9320691,,,0,12062,,
15593,15593,"CRUSNES CITES Café point central",,49.4301839,5.9301151,,,1,,,
44598,5400197A,"CRUSNES CITES Café point central",,49.4300993,5.9301471,,,0,15593,,
44599,5400198A,"CRUSNES CITES Café point central",,49.4303533,5.9300511,,,0,15593,,
15840,15840,"Cite administrative",,49.2532623,5.9370048,,,1,,,
44578,5400105A,"VAL DE BRIEY Cité administrative",,49.2533033,5.9370231,,,0,15840,,
44579,5400106A,"VAL DE BRIEY Cité administrative",,49.2531693,5.9369881,,,0,15840,,
15866,15866,"PEXONNE Place des Alliés",,48.4824464,6.8654465,,,1,,,
45121,5401060A,"PEXONNE Place des Alliés",,48.4823269,6.86539,,,0,15866,,
46275,5401059A,"PEXONNE Place des Alliés",,48.4825659,6.865503,,,0,15866,,
15868,15868,"PEXONNE Mairie",,48.4834779,6.865028,,,1,,,
45118,5401057A,"PEXONNE Mairie",,48.4834599,6.865176,,,0,15868,,
45119,5401058A,"PEXONNE Mairie",,48.4834959,6.86488,,,0,15868,,
15870,15870,"PETTONVILLE Eglise St Urbain",,48.5288614,6.7419875,,,1,,,
45116,5401055A,"PETTONVILLE Eglise St Urbain",,48.5288769,6.74207,,,0,15870,,
45117,5401056A,"PETTONVILLE Eglise St Urbain",,48.5288459,6.741905,,,0,15870,,
15871,15871,"PETITMONT Salle des Fêtes",,48.5556549,6.956343,,,1,,,
45114,5401053A,"PETITMONT Salle des Fêtes",,48.5556549,6.956343,,,0,15871,,
15872,15872,"PETITMONT Mairie",,48.5570629,6.956802,,,1,,,
45115,5401054A,"PETITMONT Mairie",,48.5570629,6.956802,,,0,15872,,
15873,15873,"PETITMONT Cités Claude",,48.5602009,6.956841,,,1,,,
45113,5401052A,"PETITMONT Cités Claude",,48.5602009,6.956841,,,0,15873,,
15874,15874,"PETIT-FAILLY Abribus",,49.4393328,5.4920371,,,1,,,
44706,5400497A,"PETIT-FAILLY Abribus",,49.4393493,5.4918931,,,0,15874,,
44707,5400498A,"PETIT-FAILLY Abribus",,49.4393163,5.4921811,,,0,15874,,
15876,15876,"PARUX Aire de Jeux",,48.5390829,6.921968,,,1,,,
45112,5401051A,"PARUX Aire de Jeux",,48.5390829,6.921968,,,0,15876,,
15877,15877,"PARROY Quartier de l'Etang",,48.6796034,6.580871,,,1,,,
45110,5401048A,"PARROY Quartier de l'Etang",,48.6796769,6.580971,,,0,15877,,
45111,5401049A,"PARROY Quartier de l'Etang",,48.6795299,6.580771,,,0,15877,,
15881,15881,"Eglise",,48.5313464,6.0673876,,,1,,,
45626,5401756A,"PAREY-SAINT-CESAIRE Eglise / Ecole",,48.5313659,6.0673411,,,0,15881,,
45627,5401757A,"PAREY-SAINT-CESAIRE Eglise",,48.5313269,6.0674341,,,0,15881,,
15882,15882,"MEHONCOURT Lavoir",,48.5084429,6.3740455,,,1,,,
45069,5400995A,"MEHONCOURT Lavoir",,48.5084739,6.374068,,,0,15882,,
45070,5400996A,"MEHONCOURT Lavoir",,48.5084119,6.374023,,,0,15882,,
15884,15884,"MAZERULLES Place de la Fontaine",,48.7597709,6.378799,,,1,,,
45558,5401654A,"MAZERULLES Place de la Fontaine",,48.7597709,6.378799,,,0,15884,,
15886,15886,"MAZERULLES Mairie",,48.7586699,6.3811165,,,1,,,
45556,5401652A,"MAZERULLES Mairie",,48.7587499,6.381782,,,0,15886,,
45557,5401653A,"MAZERULLES Mairie",,48.7585899,6.380451,,,0,15886,,
15888,15888,"MATTEXEY Fontaine",,48.4436699,6.515525,,,1,,,
45066,5400991A,"MATTEXEY Fontaine",,48.4436699,6.515525,,,0,15888,,
15892,15892,"MARBACHE Jean Jaurès",,48.8048129,6.1109936,,,1,,,
45539,5401632A,"MARBACHE Jean Jaurès",,48.8048989,6.1109851,,,0,15892,,
45540,5401633A,"MARBACHE Jean Jaurès",,48.8047269,6.1110021,,,0,15892,,
15900,15900,"LEYR A la Vignolle",,48.8076166,6.260943,,,1,,,
45510,5401595A,"LEYR A la Vignolle",,48.8075789,6.2609341,,,0,15900,,
45511,5401596A,"LEYR A la Vignolle",,48.8076544,6.2609518,,,0,15900,,
15902,15902,"LETRICOURT Place de l'Eglise",,48.8750952,6.2940651,,,1,,,
45502,5401583A,"LETRICOURT Place de l'Eglise",,48.8750832,6.2941731,,,0,15902,,
45503,5401584A,"LETRICOURT Place de l'Eglise",,48.8751072,6.2939571,,,0,15902,,
15904,15904,"LETRICOURT Les Batignolles",,48.8740712,6.2900636,,,1,,,
45500,5401581A,"LETRICOURT Les Batignolles",,48.8740872,6.2901261,,,0,15904,,
45501,5401582A,"LETRICOURT Les Batignolles",,48.8740552,6.2900011,,,0,15904,,
15910,15910,"LEMAINVILLE Centre du Village",,48.5039654,6.19775,,,1,,,
45496,5401568A,"LEMAINVILLE Centre du Village",,48.5039009,6.197624,,,0,15910,,
45497,5401569A,"LEMAINVILLE Centre du Village",,48.5040299,6.197876,,,0,15910,,
15911,15911,"LEINTREY TER Mairie-Ecole",,48.6234094,6.738572,,,1,,,
45039,5400956A,"LEINTREY TER Mairie-Ecole",,48.6234094,6.738572,,,0,15911,,
15912,15912,"LEINTREY Ferme de la Haute Serolle",,48.6460869,6.761357,,,1,,,
45040,5400957A,"LEINTREY Ferme de la Haute Serolle",,48.6460869,6.761357,,,0,15912,,
15913,15913,"LEBEUVILLE Mairie",,48.4342204,6.245122,,,1,,,
45494,5401566A,"LEBEUVILLE Mairie",,48.4342019,6.245148,,,0,15913,,
45495,5401567A,"LEBEUVILLE Mairie",,48.4342389,6.245096,,,0,15913,,
15928,15928,"JOPPECOURT Centre",,49.3887913,5.7968806,,,1,,,
44633,5400328A,"JOPPECOURT Centre",,49.3886853,5.7966061,,,0,15928,,
44634,5400329A,"JOPPECOURT Centre",,49.3888973,5.7971551,,,0,15928,,
15931,15931,"JEVONCOURT Les Fontaines",,48.4146544,6.16859,,,1,,,
45458,5401521A,"JEVONCOURT Les Fontaines",,48.4146949,6.168755,,,0,15931,,
45459,5401522A,"JEVONCOURT Les Fontaines",,48.4146139,6.168425,,,0,15931,,
15939,15939,"GONDREXON Grande Rue",,48.6054349,6.77012,,,1,,,
44990,5400896A,"GONDREXON Grande Rue",,48.6053869,6.770069,,,0,15939,,
44991,5400897A,"GONDREXON Grande Rue",,48.6054829,6.770171,,,0,15939,,
15941,15941,"Mont Champ EM",,48.6958769,5.9687811,,,1,,,
45886,5402173A,"GONDREVILLE Mont Champ maternelle",,48.6958769,5.9687811,,,0,15941,,
15942,15942,"Mont Champ",,48.6899979,5.9758566,,,1,,,
45884,5402170A,"GONDREVILLE Mont Champ",,48.6899359,5.9759891,,,0,15942,,
45885,5402171A,"GONDREVILLE Mont Champ",,48.6900599,5.9757241,,,0,15942,,
15944,15944,"CRSS",,48.6879374,5.9548446,,,1,,,
45882,5402168A,"GONDREVILLE CRSS",,48.6878079,5.9547961,,,0,15944,,
45883,5402169A,"GONDREVILLE CRSS",,48.6880669,5.9548931,,,0,15944,,
15947,15947,"Centre",,48.6907229,5.9597676,,,1,,,
45880,5402166A,"GONDREVILLE Centre",,48.6906829,5.9597451,,,0,15947,,
45881,5402167A,"GONDREVILLE Centre",,48.6907629,5.9597901,,,0,15947,,
15948,15948,"Bergerie",,48.6930409,5.9640931,,,1,,,
45887,5402174A,"GONDREVILLE Bergerie",,48.6930409,5.9640931,,,0,15948,,
15950,15950,"GONDREVILLE Atlas",,48.6894249,6.0069566,,,1,,,
45878,5402164A,"GONDREVILLE Atlas",,48.6894269,6.0077721,,,0,15950,,
45879,5402165A,"GONDREVILLE Atlas",,48.6894229,6.0061411,,,0,15950,,
15952,15952,"GLONVILLE Grande Rue",,48.4734664,6.6904895,,,1,,,
44985,5400890A,"GLONVILLE Grande Rue",,48.4734609,6.690374,,,0,15952,,
44986,5400891A,"GLONVILLE Grande Rue",,48.4734719,6.690605,,,0,15952,,
15956,15956,"GIRIVILLER Mairie",,48.4435269,6.489627,,,1,,,
44983,5400888A,"GIRIVILLER Mairie",,48.4435039,6.489632,,,0,15956,,
44984,5400889A,"GIRIVILLER Mairie",,48.4435499,6.489622,,,0,15956,,
15958,15958,"GIBEAUMEIX Grande Rue",,48.5810194,5.7326961,,,1,,,
45876,5402162A,"GIBEAUMEIX Grande Rue",,48.5810599,5.7326341,,,0,15958,,
45877,5402163A,"GIBEAUMEIX Grande Rue",,48.5809789,5.7327581,,,0,15958,,
15960,15960,"GERMONVILLE Fontaine",,48.4069059,6.2106,,,1,,,
45417,5401465A,"GERMONVILLE Fontaine",,48.4069059,6.2106,,,0,15960,,
15961,15961,"GERMONVILLE Eglise",,48.4067119,6.212109,,,1,,,
45415,5401462A,"GERMONVILLE Eglise",,48.4065839,6.212189,,,0,15961,,
45416,5401463A,"GERMONVILLE Eglise",,48.4068399,6.212029,,,0,15961,,
15963,15963,"GERMINY Grande Fontaine",,48.5479649,5.9967911,,,1,,,
45875,5402159A,"GERMINY Grande Fontaine",,48.5479649,5.9967911,,,0,15963,,
15964,15964,"FECOCOURT Saint Rémy",,48.4047829,6.0099896,,,1,,,
45868,5402143A,"FECOCOURT Saint Rémy",,48.4047259,6.0099321,,,0,15964,,
45869,5402144A,"FECOCOURT Saint Rémy",,48.4048399,6.0100471,,,0,15964,,
15968,15968,"FAVIERES Tuilerie",,48.4626434,5.9508786,,,1,,,
45866,5402140A,"FAVIERES Tuilerie",,48.4627219,5.9508151,,,0,15968,,
45867,5402141A,"FAVIERES Tuilerie",,48.4625649,5.9509421,,,0,15968,,
15970,15970,"EUVEZIN Place du Château",,48.9237722,5.8384721,,,1,,,
45863,5402137A,"EUVEZIN Place du Château",,48.9237722,5.8384721,,,0,15970,,
15971,15971,"EULMONT Manonpré",,48.7480579,6.230264,,,1,,,
45369,5401410A,"EULMONT Manonpré",,48.7480579,6.230264,,,0,15971,,
15972,15972,"EULMONT Ferme",,48.7483799,6.2331001,,,1,,,
45367,5401408A,"EULMONT Ferme",,48.7483799,6.2331001,,,0,15972,,
15974,15974,"ETREVAL Grande Rue",,48.4553939,6.0522231,,,1,,,
45366,5401407A,"ETREVAL Grande Rue",,48.4553939,6.0522231,,,0,15974,,
15976,15976,"DOMPTAIL-EN-L'AIR Mairie",,48.5139549,6.3264585,,,1,,,
44938,5400831A,"DOMPTAIL-EN-L'AIR Mairie",,48.5138969,6.326494,,,0,15976,,
44939,5400832A,"DOMPTAIL-EN-L'AIR Mairie",,48.5140129,6.326423,,,0,15976,,
15978,15978,"DOMMARTIN-SOUS-AMANCE Le Village",,48.7404659,6.256061,,,1,,,
45355,5401394A,"DOMMARTIN-SOUS-AMANCE Le Village",,48.7404669,6.256184,,,0,15978,,
45356,5401395A,"DOMMARTIN-SOUS-AMANCE Le Village",,48.7404649,6.255938,,,0,15978,,
15980,15980,"DOMMARTIN-SOUS-AMANCE Le Piroué",,48.7412929,6.2400801,,,1,,,
45353,5401392A,"DOMMARTIN-SOUS-AMANCE Le Piroué",,48.7412929,6.2400801,,,0,15980,,
15983,15983,"DOMMARTIN-LA-CHAUSSEE Calvaire",,49.0108153,5.8620672,,,1,,,
45855,5402111A,"DOMMARTIN-LA-CHAUSSEE Calvaire",,49.0108294,5.8621523,,,0,15983,,
46303,5402112A,"DOMMARTIN-LA-CHAUSSEE Calvaire",,49.0108012,5.8619821,,,0,15983,,
15984,15984,"DOMMARIE-EULMONT EULMONT Rue du Breuil",,48.4148629,6.0335991,,,1,,,
45351,5401390A,"DOMMARIE-EULMONT EULMONT Rue du Breuil",,48.4148169,6.0336231,,,0,15984,,
45352,5401391A,"DOMMARIE-EULMONT EULMONT Rue du Breuil",,48.4149089,6.0335751,,,0,15984,,
15987,15987,"DOMMARIE-EULMONT Eglise",,48.4307529,6.0282806,,,1,,,
45349,5401388A,"DOMMARIE-EULMONT Eglise",,48.4309029,6.0283571,,,0,15987,,
45350,5401389A,"DOMMARIE-EULMONT Eglise",,48.4306029,6.0282041,,,0,15987,,
15988,15988,"DOMJEVIN Place de l'Eglise",,48.5753799,6.697801,,,1,,,
44937,5400830A,"DOMJEVIN Place de l'Eglise",,48.5753799,6.697801,,,0,15988,,
15989,15989,"CLEMERY Les 4 Fers",,48.8834617,6.1809531,,,1,,,
45314,5401333A,"CLEMERY Les 4 Fers",,48.8834852,6.1809001,,,0,15989,,
45315,5401334A,"CLEMERY Les 4 Fers",,48.8834382,6.1810061,,,0,15989,,
15991,15991,"CLAYEURES Mairie",,48.4726569,6.404251,,,1,,,
44907,5400795A,"CLAYEURES Mairie",,48.4726569,6.404251,,,0,15991,,
15992,15992,"CIREY-SUR-VEZOUZE Ecole Primaire",,48.5794809,6.943571,,,1,,,
44906,5400794A,"CIREY-SUR-VEZOUZE Ecole Primaire",,48.5794809,6.943571,,,0,15992,,
15995,15995,"BREMENIL Mairie",,48.5230799,6.918224,,,1,,,
44880,5400761A,"BREMENIL Mairie",,48.5230569,6.918385,,,0,15995,,
44881,5400762A,"BREMENIL Mairie",,48.5231029,6.918063,,,0,15995,,
15997,15997,"BRALLEVILLE Centre",,48.4046454,6.191358,,,1,,,
45276,5401284A,"BRALLEVILLE Centre",,48.4046329,6.19145,,,0,15997,,
45277,5401285A,"BRALLEVILLE Centre",,48.4046579,6.191266,,,0,15997,,
15999,15999,"BOUZANVILLE Place des Hospitaliers",,48.3735789,6.102219,,,1,,,
45275,5401283A,"BOUZANVILLE Place des Hospitaliers",,48.3735789,6.102219,,,0,15999,,
16002,16002,"BOUXIERES-AUX-CHENES Les Noisetiers",,48.7737989,6.2600641,,,1,,,
45268,5401271A,"BOUXIERES-AUX-CHENES Les Noisetiers",,48.7737989,6.2600641,,,0,16002,,
16003,16003,"BOUXIERES-AUX-CHENES Le Gué",,48.7715779,6.2600941,,,1,,,
45267,5401270A,"BOUXIERES-AUX-CHENES Le Gué",,48.7715779,6.2600941,,,0,16003,,
16005,16005,"Ecuelle Les Vergers",,48.7755639,6.274493,,,1,,,
45270,5401274A,"BOUXIERES-AUX-CHENES Ecuelle Les Vergers",,48.7755959,6.274475,,,0,16005,,
45271,5401275A,"BOUXIERES-AUX-CHENES Ecuelle  Les Vergers",,48.7755319,6.274511,,,0,16005,,
16007,16007,"BLAINVILLE-SUR-L'EAU Gendarmerie",,48.5561634,6.399797,,,1,,,
44861,5400739A,"BLAINVILLE-SUR-L'EAU Gendarmerie",,48.5561669,6.400292,,,0,16007,,
44862,5400740A,"BLAINVILLE-SUR-L'EAU Gendarmerie",,48.5561599,6.399302,,,0,16007,,
16008,16008,"BIENVILLE-LA-PETITE Rue Principale",,48.6377904,6.509007,,,1,,,
44859,5400737A,"BIENVILLE-LA-PETITE Rue Principale",,48.6378059,6.509103,,,0,16008,,
44860,5400738A,"BIENVILLE-LA-PETITE Rue Principale",,48.6377749,6.508911,,,0,16008,,
16013,16013,"BEZANGE-LA-GRANDE Mairie",,48.7462429,6.474016,,,1,,,
44858,5400736A,"BEZANGE-LA-GRANDE Mairie",,48.7462429,6.474016,,,0,16013,,
16016,16016,"BEY-SUR-SEILLE Rue de l'Eglise",,48.8043309,6.341363,,,1,,,
45258,5401254A,"BEY-SUR-SEILLE Rue de l'Eglise",,48.8043309,6.341363,,,0,16016,,
16019,16019,"BEUVEILLE Rue Jean Moulin",,49.4333688,5.6909906,,,1,,,
44568,5400081A,"BEUVEILLE Rue Jean Moulin",,49.4333393,5.6910991,,,0,16019,,
44569,5400082A,"BEUVEILLE Rue Jean Moulin",,49.4333983,5.6908821,,,0,16019,,
16024,16024,"MILLERY Place du Souvenir",,48.8156199,6.1274756,,,1,,,
45564,5401663A,"MILLERY Place du Souvenir",,48.8155319,6.1274021,,,0,16024,,
46261,5401662A,"MILLERY Parc de la Mairie",,48.8157079,6.1275491,,,0,16024,,
16034,16034,"Ecole",,48.6229904,6.0465718,,,1,,,
45936,5402289A,"SEXEY-AUX-FORGES Ecole",,48.6230219,6.0465601,,,0,16034,,
45937,5402290A,"SEXEY-AUX-FORGES Ecole",,48.6229649,6.0465731,,,0,16034,,
16037,16037,"Eglise - Café Place",,49.478697,5.6694804,,,1,,,
44689,5400460A,"MONTIGNY-SUR-CHIERS TER Eglise / Cafe Place",,49.4787393,5.6694191,,,0,16037,,
44690,5400461A,"MONTIGNY-SUR-CHIERS TER Eglise / Cafe Place",,49.4785953,5.6694251,,,0,16037,,
16038,16038,"EPIEZ-SUR-CHIERS Carrefour rue de l'Eglise",,49.4913403,5.5046551,,,1,,,
